musteri_id,tarih,yas,cinsiyet,sehir,egitim,segment,gelir,harcama,siparis_sayisi,memnuniyet,indirim_orani,uyelik_suresi
MUS_0206,2023-08-21,23,Erkek,Antalya,Yukseklisans,Standart,11243.155342335907,4358.749367641793,3,7.0,10.70423272513304,12
MUS_0207,2023-04-05,25,Erkek,Istanbul,Lise,Elit,18815.120901032114,3267.4533551794257,2,7.0,31.26418754397991,7
MUS_0208,2023-06-08,44,Kadın,Istanbul,Lise,Standart,30029.95667477315,8899.089384670897,1,2.0,25.646484389564144,2
MUS_0209,2022-02-01,26,Kadın,Ankara,Lise,Standart,25318.5301880242,5244.359406322568,3,2.0,26.657013180532303,37
MUS_0210,2023-06-28,54,Erkek,Istanbul,Yukseklisans,Standart,33728.44239032461,13325.069454142984,2,,23.90534730599984,41
MUS_0211,2022-12-21,50,Kadın,Ankara,Ilkokul,Standart,63350.30944238067,30241.834696324688,6,7.0,33.68702871217779,1
MUS_0212,2022-08-20,68,Erkek,Antalya,Yukseklisans,Premium,40914.52468176955,19126.2914674706,4,7.0,28.5972681203501,10
MUS_0213,2022-04-13,59,Kadın,Ankara,Lise,Premium,23869.094861448033,7956.984356676351,4,10.0,49.349753872718644,33
MUS_0214,2022-02-24,61,Erkek,Izmir,Doktora,Standart,71483.40017851765,20600.766752259333,7,4.0,41.29317105211594,70
MUS_0215,2022-02-02,41,Erkek,Istanbul,Doktora,Standart,17775.411088182253,8005.518594559372,4,5.0,13.234918885550329,11
MUS_0216,2022-04-29,32,Erkek,Istanbul,Lisans,Standart,40576.39426223684,14921.474320152593,3,8.0,36.28782609524868,49
MUS_0217,2022-01-23,49,Kadın,Istanbul,Lisans,Premium,16813.829520337076,2725.4380174328544,4,8.0,,12
MUS_0218,2023-06-19,49,Erkek,Izmir,Lisans,Standart,41198.57522677549,17712.437894044717,4,6.0,39.11732040406956,4
MUS_0219,2022-07-01,41,Erkek,Istanbul,Lisans,Standart,30967.27553677139,8245.999507939134,5,10.0,7.3778819988671085,1
MUS_0220,2022-09-27,58,Erkek,Ankara,Ortaokul,Premium,62387.42151565843,11141.590117260537,6,10.0,23.677691677361906,9
MUS_0221,2023-08-24,69,Erkek,Izmir,Ilkokul,Elit,52070.025485155915,11295.104127050368,3,1.0,39.53030991530373,11
MUS_0222,2022-03-25,66,Kadın,Ankara,Ortaokul,Standart,27076.739953210483,93130.90508797154,4,4.0,14.00563511532827,69
MUS_0223,2023-09-02,66,Erkek,Istanbul,Lise,Standart,24600.700068678187,7416.504575853739,3,9.0,41.855956256583156,5
MUS_0224,2023-04-12,69,Kadın,Istanbul,Lise,Premium,31021.991447212476,5955.49411978729,2,6.0,32.2075354516986,11
MUS_0225,2022-09-07,29,Kadın,Antalya,Lisans,Premium,92761.38571931122,13881.821654658934,0,3.0,19.876116455360794,1
MUS_0226,2022-03-27,56,Kadın,Izmir,Doktora,Standart,81595.89559073785,12259.623289936813,5,8.0,21.17083546531359,34
MUS_0227,2022-03-08,19,Erkek,Ankara,Lise,Elit,22378.722708016376,7008.49937017666,4,7.0,46.29957669599277,59
MUS_0228,2022-09-02,20,Erkek,Istanbul,Lisans,Premium,54182.46813734636,21149.184412644907,7,7.0,10.889550000618964,6
MUS_0229,2022-04-13,66,Erkek,Adana,Lise,Standart,15279.758926757198,3412.334767719499,1,5.0,34.66813075873551,13
MUS_0230,2022-07-15,54,Erkek,Izmir,Yukseklisans,Standart,29037.075834699706,3146.7718325589085,3,8.0,35.364710287076775,3
MUS_0231,2022-02-08,66,Erkek,Istanbul,Yukseklisans,Standart,22838.838839322227,2873.209381103784,5,7.0,46.122484659181836,14
MUS_0232,2023-03-11,34,Kadın,Antalya,Yukseklisans,Premium,61984.50595139257,28499.53226963581,5,5.0,35.65821343786703,3
MUS_0233,2022-04-17,66,Erkek,Istanbul,Doktora,Standart,19046.549586959656,5403.704767859114,7,6.0,29.22337090291875,17
MUS_0234,2023-07-07,19,Erkek,Ankara,Ilkokul,Premium,45011.58219341385,12644.513299447177,2,7.0,45.126126950814644,31
MUS_0235,2022-06-09,19,Kadın,Izmir,Yukseklisans,Premium,36328.39917444575,4098.505773911773,4,9.0,,19
MUS_0236,2023-08-06,45,Erkek,Istanbul,Lisans,Standart,33265.482777092926,12895.61938785761,4,9.0,35.83882274171131,6
MUS_0237,2022-05-19,40,Kadın,Adana,Lise,Premium,,26229.79795048351,4,6.0,1.6289191196087238,10
MUS_0238,2023-06-11,54,Kadın,Bursa,Doktora,Elit,87539.77987414222,15989.252985108827,6,8.0,18.67602091201807,24
MUS_0239,2022-09-01,49,Erkek,Izmir,Ortaokul,Standart,33786.06068953686,4896.17329637115,8,8.0,31.594483610092716,21
MUS_0240,2023-03-02,50,Kadın,Istanbul,Lisans,Standart,30547.61368301764,7763.419164440591,6,,26.11252621783825,3
MUS_0241,2022-01-29,18,Kadın,Istanbul,Lise,Standart,17095.37675273666,7262.845237476985,5,7.0,15.965916324892193,44
MUS_0242,2022-12-28,36,Kadın,Istanbul,Lise,Premium,36238.251325329285,16019.131349108324,3,1.0,7.221195775488826,15
MUS_0243,2022-04-19,19,Erkek,Bursa,Lisans,Elit,96437.6175349603,32557.059342842822,2,8.0,27.64982913444608,4
MUS_0244,2022-12-22,70,Erkek,Istanbul,Lisans,Standart,34051.60102295649,13264.521875823197,7,4.0,14.29587879311065,3
MUS_0245,2022-04-14,61,Kadın,Ankara,Lise,Premium,52280.54757489511,7793.366064167859,3,4.0,11.650024490449818,80
MUS_0246,2022-11-16,43,Erkek,Izmir,Lise,Standart,18056.325363799784,6324.256752942491,6,7.0,19.94791135274668,7
MUS_0247,2022-03-22,49,Erkek,Istanbul,Yukseklisans,Standart,29220.112492205542,10668.580431374845,2,,39.274571660713434,57
MUS_0248,2022-06-10,23,Erkek,Izmir,Ortaokul,Standart,45763.06725134126,8348.73462292477,7,5.0,24.39267511831561,12
MUS_0249,2023-03-11,49,Kadın,Istanbul,Lise,Standart,38289.50815098138,16738.029694482782,4,8.0,10.824610524933497,11
MUS_0250,2023-12-14,21,Erkek,Adana,Yukseklisans,Standart,54848.69466791204,9676.41040972328,9,6.0,5.845157114002419,28
MUS_0251,2022-11-24,28,Kadın,Ankara,Yukseklisans,Standart,26867.26896750483,5964.366637610983,9,,24.949363188739998,1
MUS_0252,2023-05-17,34,Kadın,Istanbul,Lise,Standart,15138.640467799316,5569.852508392721,3,7.0,39.71831992111173,9
MUS_0253,2023-01-29,55,Kadın,Istanbul,Lisans,Elit,63643.03141782377,22693.50313424064,10,5.0,32.64090118269702,8
MUS_0254,2022-12-30,41,Kadın,Ankara,Yukseklisans,Standart,22741.01395508981,8734.839741993339,8,5.0,11.607444007162481,48
MUS_0255,2022-02-17,22,Kadın,Bursa,Yukseklisans,Standart,46784.25593919392,6863.045117067386,3,7.0,21.835329284474614,18
MUS_0256,2022-04-16,69,Kadın,Bursa,Lisans,Standart,45498.21772279268,20018.55735100866,6,4.0,42.76151816720344,10
MUS_0257,2023-10-07,51,Erkek,Izmir,Lise,Premium,15805.660312464017,5255.8394059521415,5,3.0,8.882795392641945,7
MUS_0258,2022-10-27,23,Kadın,Istanbul,Lise,Standart,61363.02343992545,17243.938554166343,4,8.0,26.604028534144852,21
MUS_0259,2023-03-25,39,Erkek,Istanbul,Lise,Standart,27356.690488311637,13500.744751627795,1,6.0,17.811575438042077,3
MUS_0260,2023-01-21,28,Erkek,Istanbul,Lisans,Elit,37329.057021947796,15013.915738252264,3,8.0,6.208987741475969,6
MUS_0261,2022-10-04,65,Erkek,Izmir,Ilkokul,Standart,30360.834501841142,4090.9093373098654,5,4.0,2.495196045544912,8
MUS_0262,2022-10-11,33,Kadın,Antalya,Lisans,Standart,81739.75428978099,33077.28925559994,5,7.0,27.793569232289762,22
MUS_0263,2023-02-10,50,Erkek,Ankara,Lise,Premium,71093.06725619695,9665.689624972343,7,7.0,1.0374436870189463,11
MUS_0264,2022-04-14,26,Kadın,Istanbul,Lise,Standart,14674.003064528753,1650.6047396212311,2,3.0,5.172305834646745,16
MUS_0265,2022-10-10,23,Kadın,Izmir,Yukseklisans,Standart,112354.41357000796,29219.029786699208,4,7.0,17.37821405808706,25
MUS_0266,2022-11-23,33,Kadın,Bursa,Lisans,Standart,25870.190366707815,13060.471961996149,4,,2.176009267788137,75
MUS_0267,2023-12-21,46,Kadın,Bursa,Ortaokul,Standart,103903.54943046051,17601.107250407902,4,,20.022261322594243,34
MUS_0268,2022-09-14,20,Kadın,Antalya,Yukseklisans,Standart,31948.969760882832,11960.173863826245,8,8.0,6.51825120884455,12
MUS_0269,2023-04-16,37,Kadın,Istanbul,Ilkokul,Standart,30624.072049210947,5273.510621992344,9,7.0,17.493654535007696,33
MUS_0270,2022-04-11,53,Kadın,Istanbul,Lisans,Standart,32091.16807663062,12354.06256410819,6,4.0,39.55798435450341,71
MUS_0271,2022-02-17,36,Kadın,Antalya,Lisans,Standart,29720.882063415964,9080.28275402513,3,6.0,,16
MUS_0272,2023-09-29,43,Kadın,Izmir,Lise,Premium,128309.20178886583,47596.85731151523,5,7.0,22.270053889375458,12
MUS_0273,2023-06-18,20,Kadın,Istanbul,Yukseklisans,Standart,34955.055976758,6344.908504549691,5,8.0,4.591665392758021,1
MUS_0274,2022-08-20,36,Erkek,Bursa,Lisans,Standart,31221.173571280604,12372.55512054495,4,5.0,30.957482965736656,53
MUS_0275,2023-01-04,37,Erkek,Bursa,Lisans,Premium,37741.115604243576,18984.403544505654,3,1.0,8.185482625452517,6
MUS_0276,2022-04-10,49,Erkek,Izmir,Ilkokul,Premium,22389.164688227156,8308.324396296386,2,6.0,3.829317193080745,1
MUS_0277,2023-06-01,24,Erkek,Izmir,Lise,Standart,80705.35969796234,23994.983959363824,3,7.0,,18
MUS_0278,2022-02-21,69,Kadın,Ankara,Yukseklisans,Elit,17404.07376375341,8030.060298827464,3,5.0,45.60299489105037,44
MUS_0279,2023-07-07,58,Kadın,Ankara,Lise,Standart,26715.406393605896,2587.137704319206,6,,23.029671838526117,12
MUS_0280,2023-02-04,50,Kadın,Ankara,Lisans,Standart,58007.648697188895,22764.354986596107,6,6.0,2.049795530405701,36
MUS_0281,2022-07-23,57,Erkek,Antalya,Lisans,Premium,37092.72231674484,16769.225156303717,2,7.0,44.01488587092705,43
MUS_0282,2023-09-22,56,Kadın,Antalya,Lisans,Standart,47791.7156763989,5582.58600207436,2,6.0,3.3486883061787043,14
MUS_0283,2023-12-21,35,Kadın,Antalya,Ortaokul,Standart,78165.37537512666,21622.3057586905,3,7.0,43.37566213507936,21
MUS_0284,2022-07-05,57,Kadın,Istanbul,Lise,Standart,59988.05716647179,11236.269700412093,10,2.0,19.59096866114655,18
MUS_0285,2023-08-12,18,Kadın,Bursa,Lisans,Standart,38899.55821380966,12572.883088968858,1,4.0,18.269726931154484,67
MUS_0286,2023-07-02,28,Kadın,Bursa,Lise,Standart,103225.51346014123,37358.746068029046,4,7.0,27.13986897282259,31
MUS_0287,2023-06-30,45,Erkek,Izmir,Lise,Elit,26524.707221840858,5791.937307035156,3,6.0,47.85424087221094,62
MUS_0288,2023-11-30,42,Kadın,Bursa,Ilkokul,Standart,34539.02694602409,10056.745935110202,8,6.0,44.93702725429891,5
MUS_0289,2022-12-22,67,Erkek,Antalya,Lise,Premium,35766.95975059033,7806.578429208839,1,8.0,23.51650441523836,8
MUS_0290,2023-05-08,40,Erkek,Ankara,Yukseklisans,Standart,34502.57082781612,8383.095923314295,8,9.0,34.791161551190925,1
MUS_0291,2023-08-25,48,Kadın,Ankara,Ortaokul,Premium,21277.27054825826,3087.961850151103,8,5.0,29.021462617170616,16
MUS_0292,2022-12-17,47,Erkek,Istanbul,Lise,Premium,16451.551821863002,7092.021917775909,5,9.0,34.673078953158374,49
MUS_0293,2022-12-18,59,Kadın,Ankara,Lise,Premium,44738.99569426094,4491.30955459615,9,7.0,41.46637300310485,9
MUS_0294,2022-08-21,52,Erkek,Izmir,Lisans,Standart,26456.657507578213,12361.831686782945,5,5.0,1.7246914434296934,3
MUS_0295,2023-07-25,24,Kadın,Bursa,Lisans,Standart,94268.6906082626,30901.32437001379,10,,16.287992696394877,1
MUS_0296,2023-05-16,33,Erkek,Istanbul,Lise,Standart,35021.89927514045,8177.35376255983,9,9.0,47.96645541169336,14
MUS_0297,2022-11-26,43,Kadın,Istanbul,Lisans,Premium,32024.46340926593,12725.320297012606,4,10.0,47.46681542624621,4
MUS_0298,2022-11-03,65,Kadın,Izmir,Lisans,Premium,62766.06832895706,19046.51360871283,5,4.0,0.5610444988731256,10
MUS_0299,2022-02-22,69,Erkek,Istanbul,Yukseklisans,Standart,44404.509950512045,13320.69935288573,7,4.0,10.072006496118313,41
MUS_0300,2022-01-05,66,Kadın,Istanbul,Yukseklisans,Standart,33264.34182290905,4916.491040348757,8,7.0,49.688502117218135,11
MUS_0301,2023-01-22,19,Kadın,Istanbul,Lise,Standart,26360.82079731389,6801.060893884901,4,8.0,24.641253794974293,22
MUS_0302,2022-11-01,18,Erkek,Istanbul,Lise,Premium,226126.73648881895,44397.21775283952,2,4.0,28.64330019834263,16
MUS_0303,2023-08-05,65,Erkek,Istanbul,Ortaokul,Standart,43516.38797253943,4480.560575617678,8,9.0,8.321009276122627,30
MUS_0304,2023-02-01,29,Erkek,Ankara,Lise,Premium,62455.82517915982,15257.40813097214,7,7.0,44.71678043792648,4
MUS_0305,2023-11-15,22,Erkek,Ankara,Doktora,Elit,21775.205516959348,3178.758642397949,5,6.0,11.563214982455644,60
MUS_0306,2022-05-24,54,Kadın,Antalya,Lise,Standart,27200.953499222953,5870.905032668616,9,7.0,9.482381500976828,24
MUS_0307,2023-12-24,49,Kadın,Ankara,Lise,Standart,104419.6279710611,14364.638591451218,8,8.0,11.406120166016409,7
MUS_0308,2022-08-06,26,Erkek,Izmir,Lisans,Standart,73018.30701209368,62806.55454810576,6,2.0,45.98108513205044,3
MUS_0309,2023-04-14,58,Erkek,Istanbul,Lisans,Standart,45652.381432871174,8253.32009355632,6,10.0,35.14233535884246,3
MUS_0310,2023-01-02,52,Kadın,Istanbul,Ortaokul,Standart,30007.857832628462,14984.653503425678,5,6.0,38.429819724513756,36
MUS_0311,2022-09-20,36,Erkek,Izmir,Lise,Standart,32305.15564681619,3361.5906103874777,4,3.0,18.851817909212638,21
MUS_0312,2022-04-12,65,Erkek,Istanbul,Lise,Premium,25898.611400548987,9444.021472936036,9,,45.45885074652807,11
MUS_0313,2022-04-09,33,Kadın,Ankara,Lisans,Standart,20365.047141937473,3009.806174514887,2,10.0,39.470397616969485,9
MUS_0314,2023-06-04,20,Kadın,Izmir,Ilkokul,Standart,57637.120493790455,26698.374647145578,8,9.0,,46
MUS_0315,2022-10-03,37,Kadın,Izmir,Lise,Elit,47544.22509044701,6428.502201726962,5,9.0,48.54701418364758,49
MUS_0316,2023-12-03,41,Kadın,Istanbul,Lisans,Premium,52472.23272420277,25335.274789562896,4,7.0,18.30984153966743,20
MUS_0317,2022-08-26,50,Kadın,Istanbul,Lise,Standart,30685.668670124694,10741.215073798403,5,9.0,30.54868233979406,17
MUS_0318,2023-12-19,41,Kadın,Izmir,Lisans,Standart,41267.04372200752,3949.7347214354163,3,2.0,45.49648494886081,40
MUS_0319,2022-05-30,69,Erkek,Istanbul,Lisans,Standart,29260.04222042024,12891.7642600792,8,8.0,39.544447159297626,33
MUS_0320,2022-03-17,28,Erkek,Izmir,Lise,Premium,25244.055181190455,7690.5643877387465,7,8.0,,12
MUS_0321,2022-08-17,66,Erkek,Bursa,Yukseklisans,Premium,83577.63322085343,17100.306396021653,4,2.0,3.8106842390099427,2
MUS_0322,2023-10-09,25,Erkek,Adana,Lisans,Premium,38590.20043268573,15470.348245848052,2,7.0,32.63617197778366,35
MUS_0323,2023-01-16,53,Kadın,Istanbul,Ortaokul,Standart,46804.15074677289,21877.91459929897,3,7.0,26.327777843392607,4
MUS_0324,2022-04-10,55,Erkek,Bursa,Lisans,Premium,55153.58388737091,16359.728026745765,2,8.0,9.20902307423132,1
MUS_0325,2022-05-28,57,Erkek,Ankara,Lisans,Standart,38832.79665248151,8800.433241580711,7,3.0,44.11265616712987,44
MUS_0326,2022-08-16,37,Erkek,Ankara,Lisans,Standart,40958.57102470174,17090.607483504366,5,8.0,17.162429744937164,20
MUS_0327,2023-03-07,52,Erkek,Istanbul,Lise,Standart,21092.808068407612,7790.452619988898,6,4.0,19.373994675864846,53
MUS_0328,2022-08-31,65,Kadın,Bursa,Doktora,Standart,23200.81034670535,10417.17008074023,2,6.0,33.62007743982053,15
MUS_0329,2023-06-30,42,Erkek,Istanbul,Lise,Standart,22608.757776598577,8451.048760342273,6,9.0,24.439937102062046,62
MUS_0330,2023-03-26,52,Kadın,Ankara,Lise,Premium,49154.77185296681,9803.485199468096,3,7.0,4.464053813957469,10
MUS_0331,2023-09-30,42,Erkek,Istanbul,Lise,Elit,37625.80233759421,17486.086902460847,3,,,30
MUS_0332,2023-01-01,46,Kadın,Bursa,Ortaokul,Standart,23201.77859090998,3623.1622290918085,3,2.0,4.723305896911656,8
MUS_0333,2022-08-30,35,Kadın,Bursa,Yukseklisans,Standart,48535.43461691631,10170.402292383176,6,8.0,9.53752015616906,1
MUS_0334,2023-12-29,63,Erkek,Bursa,Ortaokul,Standart,47654.30400882684,14574.059172115125,5,10.0,0.3587219175226919,11
MUS_0335,2022-09-17,35,Kadın,Istanbul,Ortaokul,Standart,25655.596254123167,76967.72080034482,8,9.0,9.065654074233109,32
MUS_0336,2022-11-09,19,Erkek,Istanbul,Yukseklisans,Standart,35813.716006443974,4045.173014598239,4,8.0,16.522367699918046,3
MUS_0337,2023-08-14,52,Erkek,Izmir,Lise,Elit,47742.19311318314,19614.653227408653,5,4.0,26.91092168661473,16
MUS_0338,2022-03-06,33,Kadın,Ankara,Ilkokul,Standart,23642.998957781787,5740.775518888267,5,5.0,45.96386055913661,5
MUS_0339,2022-10-10,58,Erkek,Istanbul,Ortaokul,Standart,48199.95577214778,12954.432700422927,7,5.0,27.016343362102763,1
MUS_0340,2022-03-04,53,Erkek,Izmir,Ortaokul,Standart,42214.19433349198,18311.967757321258,6,6.0,35.28017706821708,23
MUS_0341,2022-04-12,50,Kadın,Adana,Lise,Premium,,5552.461775358612,1,5.0,17.883854565288708,72
MUS_0342,2022-01-04,21,Erkek,Bursa,Lisans,Premium,40534.07946373376,4587.4518355569435,2,5.0,37.58153967836337,8
MUS_0343,2022-01-07,50,Kadın,Bursa,Lise,Elit,43600.51727306849,7343.077400341436,7,7.0,31.02343730257387,20
MUS_0344,2022-10-05,31,Erkek,Adana,Ortaokul,Premium,26555.693202735412,13016.041020152212,9,6.0,22.98970066374306,73
MUS_0345,2023-08-14,38,Kadın,Istanbul,Lisans,Standart,27621.73315699736,3334.017509738554,10,8.0,9.68843974456129,25
MUS_0346,2023-03-05,65,Kadın,Izmir,Lisans,Standart,21933.930057284895,5265.750820648925,7,,15.177045399864946,26
MUS_0347,2023-04-09,37,Kadın,Adana,Lise,Premium,29013.035716562077,8799.322606138781,7,8.0,31.047304368787753,4
MUS_0348,2023-01-15,25,Kadın,Istanbul,Lisans,Standart,,10547.475412344626,2,,21.30281621822865,16
MUS_0349,2023-08-22,24,Erkek,Izmir,Lise,Standart,27659.8980850947,3029.089368940146,5,8.0,44.469327837452596,10
MUS_0350,2023-10-05,20,Kadın,Izmir,Lisans,Standart,17284.337971636916,5332.133711924557,5,6.0,11.742013576779264,15
MUS_0351,2023-09-13,34,Erkek,Izmir,Lisans,Standart,25737.542115480417,6926.607313435104,7,1.0,3.6536326126636154,38
MUS_0352,2023-08-16,50,Erkek,Izmir,Lise,Standart,29476.657166112374,14565.417619801136,5,3.0,29.467428825274222,14
MUS_0353,2022-05-14,65,Erkek,Antalya,Yukseklisans,Standart,54634.4193866294,8749.489669194003,6,6.0,44.302542009503796,1
MUS_0354,2023-03-10,29,Kadın,Bursa,Ilkokul,Premium,48892.65488785517,11921.554868666373,4,8.0,18.236951471989432,56
MUS_0355,2023-03-01,68,Erkek,Istanbul,Lisans,Standart,55166.465546267274,14970.775247131729,11,9.0,32.385566743408255,18
MUS_0356,2023-01-21,39,Kadın,Antalya,Ortaokul,Standart,25096.67262272019,6639.606143671127,5,10.0,11.570631108857432,62
MUS_0357,2022-12-17,39,Kadın,Istanbul,Lisans,Standart,,14123.857678764538,6,2.0,27.923596083634415,20
MUS_0358,2022-03-07,63,Kadın,Ankara,Lisans,Standart,10812.701106359214,1834.1130154613847,3,10.0,39.33960504313266,1
MUS_0359,2022-03-16,47,Erkek,Ankara,Yukseklisans,Standart,,8251.720313516995,1,6.0,43.35157993883419,19
MUS_0360,2023-10-21,55,Kadın,Ankara,Ortaokul,Standart,49288.636521959445,19626.535406420455,5,9.0,5.255956492619834,20
MUS_0361,2023-04-06,55,Erkek,Ankara,Lisans,Standart,30460.541876656815,9266.278070310509,5,5.0,17.818725814662272,5
MUS_0362,2022-07-11,62,Erkek,Adana,Lisans,Standart,42096.29057204491,11035.990921139664,5,3.0,31.98222209679351,15
MUS_0363,2022-07-23,68,Erkek,Izmir,Lisans,Standart,17026.698010006825,2880.4952940641647,6,6.0,1.7361434046826107,14
MUS_0364,2023-03-22,25,Erkek,Izmir,Lisans,Standart,24330.026009331796,4233.282022617285,1,9.0,34.53076000754135,23
MUS_0365,2022-10-25,44,Kadın,Istanbul,Lisans,Standart,53248.484294639704,5355.075602580523,11,5.0,,7
MUS_0366,2022-11-19,44,Kadın,Antalya,Lise,Standart,46893.138320777114,6411.456489622908,1,4.0,14.42831396100132,20
MUS_0367,2022-02-14,51,Erkek,Antalya,Lise,Standart,29556.907281720793,9577.201653649723,5,9.0,40.73272252970253,6
MUS_0368,2022-04-12,38,Erkek,Bursa,Lisans,Premium,54485.02426170565,25272.24469584957,6,10.0,14.502535614788759,14
MUS_0369,2022-10-15,47,Erkek,Istanbul,Ortaokul,Standart,38915.54477514984,8230.486282475169,5,1.0,49.57075231019017,3
MUS_0370,2023-05-26,50,Erkek,Istanbul,Doktora,Standart,28222.915068628274,6180.40449020174,5,8.0,40.81850945566702,1
MUS_0371,2022-02-05,45,Kadın,Istanbul,Lisans,Standart,33142.98451458917,4637.113689306511,3,6.0,,9
MUS_0372,2022-09-02,64,Erkek,Istanbul,Doktora,Premium,28920.07166591749,7209.171601325583,5,6.0,3.0673778981323006,7
MUS_0373,2023-05-23,50,Erkek,Ankara,Lise,Premium,20092.703628550687,2223.0387990328904,2,7.0,45.215518599363676,12
MUS_0374,2023-08-02,22,Erkek,Antalya,Yukseklisans,Premium,68073.47414382461,31583.753577093008,7,6.0,39.50276528687755,78
MUS_0375,2022-05-19,65,Kadın,Ankara,Yukseklisans,Premium,27336.765133281056,10258.375647382463,6,7.0,11.451253964590114,17
MUS_0376,2023-06-18,36,Kadın,Istanbul,Lisans,Standart,23952.300268756124,11664.30866367332,5,7.0,19.612409066344448,19
MUS_0377,2023-11-29,21,Kadın,Istanbul,Lisans,Premium,16904.342824159612,7663.856034086243,4,7.0,13.431577580957143,68
MUS_0378,2023-10-24,52,Kadın,Istanbul,Lise,Standart,9720.730667720598,3211.2371713584967,4,8.0,49.220801709053326,60
MUS_0379,2023-07-31,66,Kadın,Istanbul,Yukseklisans,Standart,51572.7357070971,15988.6187300436,6,8.0,42.70982224027797,51
MUS_0380,2023-06-04,34,Erkek,Istanbul,Lisans,Standart,54003.511084612066,9607.212767024808,11,7.0,46.51126513475513,2
MUS_0381,2022-06-21,61,Kadın,Istanbul,Ortaokul,Standart,65941.23807941032,19152.565571385036,6,4.0,39.438711818771495,24
MUS_0382,2023-04-08,45,Kadın,Bursa,Lise,Elit,33707.6583719152,15795.477774044017,4,8.0,22.817412053512378,39
MUS_0383,2023-04-15,47,Kadın,Adana,Yukseklisans,Standart,30915.21499480346,3833.4041829201587,0,8.0,10.271712490734252,43
MUS_0384,2022-10-24,46,Kadın,Ankara,Yukseklisans,Premium,28173.537880548847,12486.988538577407,5,8.0,,20
MUS_0385,2022-12-26,63,Kadın,Ankara,Doktora,Standart,29487.484117003787,6965.687791007946,3,7.0,7.58414241833385,1
MUS_0386,2023-05-22,70,Kadın,Antalya,Lisans,Standart,63569.887826996885,29215.498239616136,2,,27.33247751516985,87
MUS_0387,2023-11-27,23,Kadın,Istanbul,Lise,Standart,35837.22281391755,16990.846309756398,4,8.0,45.998326143182126,15
MUS_0388,2022-08-04,52,Kadın,Istanbul,Lise,Standart,43872.167400018676,16202.542692515344,5,6.0,49.589903502288315,12
MUS_0389,2022-06-29,58,Kadın,Antalya,Lise,Premium,29114.644791846687,10719.399033754027,8,,14.36499000183824,12
MUS_0390,2023-03-16,54,Kadın,Istanbul,Ilkokul,Standart,70292.75070820216,19510.488494435627,2,8.0,34.865727014836466,13
MUS_0391,2022-04-06,41,Erkek,Izmir,Lise,Standart,14011.456008185178,6410.408140516308,4,,29.85490078051889,6
MUS_0392,2023-03-02,46,Kadın,Izmir,Lise,Premium,19726.889093088004,9642.49970636818,9,7.0,24.446805843815554,9
MUS_0393,2022-03-06,66,Erkek,Istanbul,Lise,Standart,43908.151364751524,17951.2221478267,2,9.0,33.288432190602066,101
MUS_0394,2022-12-25,63,Kadın,Istanbul,Yukseklisans,Elit,87142.969428356,30437.49764903449,5,6.0,,11
MUS_0395,2023-03-29,70,Kadın,Bursa,Lise,Standart,32449.811076272843,11307.18081858976,6,7.0,47.22423875467248,17
MUS_0396,2022-02-21,48,Kadın,Istanbul,Yukseklisans,Standart,23832.717419374254,10188.00490770308,6,8.0,35.27244338531685,45
MUS_0397,2022-06-01,52,Erkek,Istanbul,Lisans,Standart,59893.984453770616,18934.326273452316,6,8.0,37.71005459962224,17
MUS_0398,2022-09-02,50,Erkek,Bursa,Lise,Standart,42695.517665742205,17760.866201249006,5,4.0,12.121104750303695,9
MUS_0399,2022-09-27,69,Erkek,Ankara,Lise,Standart,69224.2771534138,21544.714056923585,5,7.0,8.429100174880972,17
MUS_0400,2023-05-09,38,Kadın,Istanbul,Ortaokul,Premium,19050.039568281412,2408.467530008224,5,9.0,19.71703965471615,2
MUS_0401,2023-01-22,49,Erkek,Antalya,Lise,Premium,66558.34717001242,16642.236912893582,5,10.0,38.333624266807696,3
MUS_0402,2022-10-06,40,Erkek,Ankara,Lisans,Premium,16743.59827423226,5370.869524309361,2,8.0,46.939795487642876,28
MUS_0403,2022-11-25,50,Erkek,Bursa,Ortaokul,Standart,31442.442365989806,4818.157346251691,2,10.0,21.366491298700392,59
MUS_0404,2022-01-10,20,Kadın,Bursa,Lise,Standart,44640.25799123174,6252.394846772203,7,7.0,38.707839624858295,31
MUS_0405,2023-07-17,35,Kadın,Izmir,Lise,Standart,39855.141176126504,12494.566934993727,4,7.0,23.520380973340476,1
MUS_0406,2022-01-30,42,Erkek,Ankara,Doktora,Standart,61715.8563517501,8103.880001045519,5,7.0,14.76141247777319,12
MUS_0407,2023-08-29,59,Erkek,Adana,Lisans,Premium,14569.272863045433,3271.8740152164696,2,4.0,36.96325753629238,1
MUS_0408,2023-01-30,48,Kadın,Istanbul,Lisans,Standart,38968.2986660474,15060.952771398679,4,6.0,39.91010669906636,17
MUS_0409,2023-01-21,20,Kadın,Izmir,Ortaokul,Standart,66159.31767522013,32355.581421794664,6,7.0,10.142039704034012,5
MUS_0410,2023-05-30,57,Kadın,Istanbul,Lisans,Standart,37408.271181460135,14256.985084190077,3,9.0,,48
MUS_0411,2023-09-20,63,Erkek,Istanbul,Lisans,Elit,20513.32922879473,10113.090488948075,6,8.0,24.73884217368311,2
MUS_0412,2023-11-20,41,Kadın,Istanbul,Lisans,Standart,60099.313475011804,22948.08834120826,3,7.0,9.326091488343835,1
